Rover ID,Latitude,Longitude,Timestamp
than,"-12° -5' -25.40"" N","112° 5' 18.29"" E",2023-06-07 15:38:24
performance,"59° 53' 36.51"" N","56° 48' 7.71"" E",2023-07-07 11:11:53
rate,"11° 38' 53.08"" N","-173° -59' -22.41"" E",2023-08-15 20:27:46
because,"-28° -43' -35.19"" N","-163° -39' -25.70"" E",2023-12-20 10:39:20
lead,"-19° -25' -7.46"" N","-131° -39' -59.13"" E",2023-11-20 22:20:10
start,"-43° -12' -8.49"" N","63° 8' 33.69"" E",2023-03-27 00:03:29
place,"72° 5' 33.99"" N","-64° -44' -46.56"" E",2023-01-17 10:09:42
cold,"-40° -9' -10.11"" N","-172° -43' -49.16"" E",2023-06-29 17:32:41
customer,"61° 6' 9.70"" N","47° 36' 17.35"" E",2023-03-30 15:19:50
treat,"-18° -10' -31.66"" N","47° 35' 22.77"" E",2023-06-19 22:40:21
head,"33° 28' 31.20"" N","-21° -25' -3.82"" E",2023-12-24 03:23:34
threat,"-80° -1' -6.04"" N","-125° -19' -33.57"" E",2023-10-09 01:39:30
kitchen,"61° 19' 9.63"" N","-14° -22' -48.32"" E",2023-07-20 12:13:34
head,"-46° -14' -19.23"" N","-70° -57' -17.55"" E",2023-08-01 01:06:13
five,"-63° -23' -41.99"" N","116° 6' 22.63"" E",2023-01-11 09:59:33
into,"51° 18' 36.10"" N","144° 28' 28.19"" E",2023-12-07 21:15:41
middle,"47° 17' 55.05"" N","27° 54' 48.82"" E",2023-01-21 21:26:14
part,"70° 52' 49.38"" N","-136° -20' -38.83"" E",2023-03-07 03:53:26
mean,"38° 22' 42.78"" N","141° 45' 33.72"" E",2023-10-24 20:10:52
company,"3° 31' 12.64"" N","-55° -4' -27.35"" E",2023-03-20 07:11:59
part,"51° 41' 45.55"" N","126° 8' 26.43"" E",2023-05-20 10:24:42
chair,"53° 17' 19.26"" N","-116° -33' -48.18"" E",2023-06-26 08:38:54
near,"-55° -34' -45.51"" N","-92° -18' -12.33"" E",2023-12-15 21:49:03
visit,"-19° -24' -53.74"" N","-85° -11' -20.46"" E",2023-06-30 00:41:55
energy,"-27° -38' -43.09"" N","-16° -41' -57.11"" E",2023-06-20 16:03:15
thing,"-53° -48' -8.46"" N","-24° -46' -12.02"" E",2023-01-09 19:32:13
quite,"-8° -57' -3.69"" N","-38° -7' -52.74"" E",2023-07-15 19:53:58
think,"56° 2' 44.91"" N","-93° -36' -27.03"" E",2023-05-08 03:31:59
control,"-44° -7' -16.79"" N","121° 42' 9.78"" E",2023-06-22 12:19:25
member,"58° 29' 21.75"" N","-42° -5' -4.15"" E",2023-08-24 01:04:18
result,"86° 58' 21.97"" N","-16° -47' -40.58"" E",2023-01-08 13:17:43
late,"-23° -29' -6.74"" N","134° 48' 43.94"" E",2023-07-05 13:24:23
police,"-39° -38' -21.51"" N","83° 17' 13.13"" E",2023-07-05 02:19:04
leader,"-16° -1' -56.91"" N","48° 19' 45.18"" E",2023-01-21 00:11:13
right,"76° 4' 18.63"" N","-175° -6' -50.07"" E",2023-09-01 08:31:04
floor,"-26° -37' -31.31"" N","71° 53' 37.91"" E",2023-12-20 11:42:04
himself,"-70° -52' -0.25"" N","142° 29' 45.98"" E",2023-10-26 13:04:34
bit,"63° 8' 41.37"" N","-37° -19' -2.62"" E",2023-12-20 17:58:02
find,"-87° -33' -37.70"" N","-160° -31' -16.49"" E",2023-12-17 18:10:07
who,"79° 16' 54.08"" N","-10° -2' -26.13"" E",2023-09-30 09:38:57
million,"63° 54' 59.22"" N","-70° -8' -20.91"" E",2023-02-23 01:02:29
after,"39° 7' 24.01"" N","-16° -47' -40.96"" E",2023-05-26 15:20:47
history,"39° 59' 42.42"" N","158° 45' 49.05"" E",2023-10-11 23:25:32
course,"-4° -4' -10.25"" N","162° 59' 41.95"" E",2023-07-04 01:34:37
PM,"74° 43' 20.29"" N","-70° -47' -26.32"" E",2023-12-31 07:04:03
foot,"-48° -37' -43.30"" N","45° 32' 41.20"" E",2023-02-13 02:26:36
area,"2° 13' 22.64"" N","42° 54' 35.28"" E",2023-06-19 21:41:36
concern,"-44° -9' -57.50"" N","93° 59' 37.01"" E",2023-06-19 11:05:06
response,"-68° -45' -28.97"" N","-95° -11' -4.41"" E",2023-01-10 08:56:00
sound,"-45° -6' -58.60"" N","174° 6' 16.51"" E",2023-10-30 07:51:52
like,"-66° -13' -58.39"" N","-122° -40' -15.14"" E",2023-02-17 05:56:29
view,"-45° -1' -6.85"" N","2° 50' 47.36"" E",2023-03-13 21:49:14
such,"-38° -40' -22.17"" N","17° 16' 10.49"" E",2023-10-25 06:41:41
somebody,"14° 28' 11.14"" N","-118° -7' -47.47"" E",2023-07-21 07:14:37
mean,"-25° -54' -53.18"" N","-64° -8' -54.28"" E",2023-05-03 06:48:24
sing,"52° 38' 37.95"" N","-26° -13' -10.91"" E",2023-03-05 09:01:23
society,"-78° -55' -25.25"" N","50° 16' 3.59"" E",2023-01-31 01:59:59
recent,"-39° -45' -36.09"" N","149° 34' 24.27"" E",2023-03-28 04:23:59
number,"-11° -9' -23.31"" N","-88° -55' -24.21"" E",2023-08-19 18:21:04
religious,"-79° -34' -45.42"" N","-173° -46' -19.39"" E",2023-11-29 02:48:37
pay,"-59° -50' -54.96"" N","130° 36' 49.19"" E",2023-09-02 21:50:45
age,"60° 46' 44.86"" N","178° 23' 41.60"" E",2023-02-11 21:19:13
food,"-62° -35' -33.86"" N","6° 45' 54.28"" E",2023-01-13 08:46:02
fall,"79° 37' 21.42"" N","-1° -22' -4.58"" E",2023-10-30 14:20:42
free,"30° 30' 51.27"" N","-172° -1' -34.13"" E",2023-11-11 08:43:25
fund,"-75° -38' -28.20"" N","15° 29' 8.90"" E",2023-12-26 23:26:56
small,"51° 29' 48.89"" N","68° 58' 2.59"" E",2023-06-01 09:25:29
head,"64° 28' 36.00"" N","168° 5' 34.99"" E",2023-04-23 01:32:57
address,"-71° -49' -38.62"" N","102° 27' 45.42"" E",2023-05-28 17:09:04
interview,"-24° -15' -43.65"" N","129° 27' 50.66"" E",2023-07-28 08:32:29
base,"-29° -48' -20.91"" N","36° 57' 43.54"" E",2023-11-20 08:57:47
like,"46° 3' 0.02"" N","-178° -2' -46.83"" E",2023-06-03 04:58:05
reason,"40° 30' 24.00"" N","-152° -5' -40.29"" E",2023-05-26 04:24:42
factor,"-36° -46' -14.44"" N","8° 17' 18.96"" E",2023-04-07 06:51:00
however,"3° 21' 9.86"" N","-141° -10' -22.92"" E",2023-05-07 20:40:05
religious,"-37° -21' -20.60"" N","143° 27' 9.26"" E",2023-05-17 04:53:54
send,"6° 35' 42.57"" N","21° 30' 43.63"" E",2023-09-16 21:40:03
expert,"-59° -18' -58.10"" N","-63° -38' -11.58"" E",2023-12-31 20:58:21
also,"-35° -23' -22.39"" N","-107° -7' -27.85"" E",2023-11-30 23:46:20
often,"15° 14' 11.43"" N","142° 56' 28.54"" E",2023-07-27 05:15:50
your,"-1° -35' -38.01"" N","130° 6' 32.00"" E",2023-02-26 15:46:28
candidate,"15° 46' 13.78"" N","-87° -40' -24.77"" E",2023-10-23 10:15:45
personal,"-48° -46' -10.65"" N","-155° -31' -40.15"" E",2023-07-13 21:16:53
including,"-33° -11' -12.25"" N","76° 29' 39.81"" E",2023-04-01 03:28:01
character,"-26° -14' -26.00"" N","86° 46' 47.92"" E",2023-04-20 18:12:21
when,"0° 7' 40.68"" N","-142° -37' -37.31"" E",2023-01-25 19:11:17
wrong,"3° 20' 43.39"" N","126° 9' 46.49"" E",2023-11-28 18:23:38
door,"-52° -2' -18.33"" N","-167° -28' -8.49"" E",2023-03-17 22:50:19
away,"-29° -4' -49.15"" N","-162° -37' -36.21"" E",2023-07-09 02:51:02
story,"45° 51' 55.76"" N","144° 45' 51.09"" E",2023-06-16 10:47:53
star,"-24° -40' -22.76"" N","-154° -17' -42.61"" E",2023-10-08 13:51:33
study,"-82° -47' -7.80"" N","145° 25' 1.01"" E",2023-01-05 22:45:43
spend,"-67° -9' -57.53"" N","-108° -25' -6.46"" E",2023-06-13 15:43:04
event,"-76° -23' -5.91"" N","107° 43' 58.53"" E",2023-11-26 23:30:22
price,"-71° -12' -55.92"" N","47° 27' 15.89"" E",2023-08-23 12:14:35
low,"-77° -22' -52.54"" N","107° 33' 34.39"" E",2023-05-19 17:33:48
forward,"84° 53' 20.61"" N","90° 39' 43.31"" E",2023-12-05 16:22:32
art,"-7° -43' -1.78"" N","169° 45' 32.10"" E",2023-05-06 04:22:30
music,"43° 38' 9.21"" N","118° 40' 33.65"" E",2023-04-12 07:10:09
off,"18° 34' 9.75"" N","40° 31' 58.42"" E",2023-10-08 15:00:35
require,"-50° -28' -49.13"" N","-156° -26' -22.98"" E",2023-02-09 16:11:11
whatever,"-28° -8' -12.67"" N","25° 52' 32.79"" E",2023-02-13 21:41:45
reason,"20° 44' 11.74"" N","84° 34' 40.50"" E",2023-02-02 05:30:26
fund,"-37° -14' -30.60"" N","-20° 0' -28.61"" E",2023-12-05 11:45:05
item,"-28° -48' -22.37"" N","151° 26' 22.48"" E",2023-01-23 00:53:55
environmental,"-67° -57' -20.90"" N","-11° -46' -24.13"" E",2023-12-04 13:10:46
agent,"70° 6' 59.34"" N","24° 35' 7.44"" E",2023-02-04 06:15:49
executive,"-62° -53' -52.75"" N","-33° -35' -31.69"" E",2023-02-11 10:50:29
fall,"-45° -54' -39.07"" N","-80° -8' -48.62"" E",2023-06-26 00:31:05
direction,"-43° -22' -29.49"" N","122° 19' 34.14"" E",2023-10-22 05:01:11
perhaps,"-30° -16' -51.28"" N","-172° -41' -29.47"" E",2023-05-08 14:43:14
suffer,"10° 29' 30.72"" N","-46° -20' -52.79"" E",2023-04-09 01:51:59
whole,"-50° -21' -46.47"" N","-118° -16' -18.32"" E",2023-09-24 23:25:06
left,"32° 1' 49.51"" N","138° 45' 22.52"" E",2023-01-18 23:07:55
such,"3° 22' 3.72"" N","-21° -5' -28.99"" E",2023-02-26 06:02:27
bit,"64° 27' 43.31"" N","-146° -52' -31.43"" E",2023-06-19 16:29:20
out,"-72° -35' -53.11"" N","37° 6' 35.70"" E",2023-03-08 01:42:10
ever,"61° 14' 2.98"" N","129° 19' 48.04"" E",2023-07-20 20:50:10
cultural,"-53° -27' -52.92"" N","-112° -22' -31.43"" E",2023-03-12 19:31:35
assume,"-76° -1' -45.16"" N","-38° -36' -15.89"" E",2023-10-24 04:10:05
whom,"50° 23' 32.79"" N","-129° -11' -48.70"" E",2023-09-29 03:56:02
culture,"-11° -18' -20.94"" N","-26° -32' -5.13"" E",2023-06-20 21:46:57
these,"-20° -33' -4.00"" N","0° 26' 26.22"" E",2023-04-27 03:41:55
seat,"-83° -13' -23.84"" N","-128° -12' -56.81"" E",2023-02-04 08:40:00
meeting,"-32° -12' -48.80"" N","144° 53' 10.79"" E",2023-01-07 09:42:18
draw,"-64° -50' -49.54"" N","101° 43' 8.27"" E",2023-07-12 12:05:02
instead,"76° 20' 58.88"" N","-179° -22' -10.07"" E",2023-10-13 05:54:21
capital,"-13° -34' -36.33"" N","-41° -46' -48.23"" E",2023-06-24 19:45:39
drive,"-73° -7' -15.43"" N","103° 1' 41.46"" E",2023-09-30 20:49:30
father,"49° 15' 2.16"" N","-107° -2' -45.16"" E",2023-11-07 12:37:05
hear,"-32° -13' -23.92"" N","-139° -42' -30.09"" E",2023-05-06 03:21:39
moment,"-77° -8' -41.26"" N","-128° -2' -53.28"" E",2023-06-07 01:27:02
sound,"15° 18' 38.43"" N","-177° -7' -21.34"" E",2023-05-18 14:30:16
make,"47° 25' 9.97"" N","10° 17' 10.36"" E",2023-08-16 07:30:42
able,"56° 30' 4.27"" N","45° 9' 29.89"" E",2023-07-22 21:11:56
finish,"70° 31' 58.66"" N","-49° -24' -33.01"" E",2023-09-19 13:53:24
help,"-47° -31' -10.44"" N","-80° -39' -56.89"" E",2023-07-21 11:42:54
culture,"34° 3' 50.48"" N","-74° -53' -57.14"" E",2023-11-12 15:44:44
himself,"80° 0' 52.49"" N","-78° -40' -0.00"" E",2023-12-31 18:09:09
forward,"-14° -32' -39.56"" N","-78° -11' -58.82"" E",2023-05-26 02:51:47
system,"-32° -27' -56.44"" N","-68° -49' -51.60"" E",2023-02-11 12:06:44
character,"62° 9' 17.88"" N","77° 18' 59.99"" E",2023-05-05 04:06:10
reason,"55° 39' 43.35"" N","3° 27' 29.25"" E",2023-02-07 02:46:59
TV,"44° 10' 9.90"" N","-87° -16' -10.81"" E",2023-05-30 10:42:29
least,"56° 58' 33.74"" N","-152° -49' -7.14"" E",2023-05-01 14:51:44
along,"-26° -54' -47.33"" N","-8° -10' -14.43"" E",2023-07-09 00:24:19
once,"19° 11' 2.00"" N","-115° -6' -34.21"" E",2023-04-30 01:05:48
life,"39° 7' 41.14"" N","-157° -54' -30.09"" E",2023-02-05 23:36:03
game,"70° 50' 50.37"" N","-104° -43' -16.96"" E",2023-09-09 22:09:03
some,"-76° -27' -1.98"" N","78° 21' 8.85"" E",2023-06-24 09:14:05
still,"-46° -20' -49.25"" N","107° 14' 2.23"" E",2023-05-12 16:18:54
yourself,"35° 19' 8.83"" N","-112° -55' -40.84"" E",2023-05-19 22:49:11
decade,"-76° -44' -6.43"" N","110° 52' 17.83"" E",2023-05-15 04:11:14
figure,"-45° -2' -59.08"" N","-177° -14' -47.73"" E",2023-11-30 14:32:51
two,"-42° -1' -42.11"" N","22° 11' 23.27"" E",2023-07-12 03:11:34
current,"83° 39' 19.92"" N","41° 47' 36.33"" E",2023-01-20 04:05:55
short,"-67° -15' -50.93"" N","12° 54' 18.91"" E",2023-04-12 21:06:47
appear,"49° 32' 17.01"" N","-173° -23' -27.62"" E",2023-11-22 09:28:25
yes,"73° 15' 55.98"" N","-125° -34' -57.23"" E",2023-08-30 18:26:05
listen,"51° 36' 36.27"" N","-15° -50' -1.23"" E",2023-11-25 12:45:27
music,"43° 46' 22.99"" N","-20° -17' -25.22"" E",2023-05-28 12:35:33
five,"9° 17' 57.46"" N","-22° -38' -39.97"" E",2023-08-20 18:57:58
great,"47° 43' 33.51"" N","112° 2' 31.77"" E",2023-05-14 13:48:15
too,"69° 0' 53.36"" N","164° 50' 32.80"" E",2023-07-20 00:44:05
citizen,"26° 20' 30.65"" N","-130° -10' -28.55"" E",2023-10-29 21:01:23
kitchen,"-46° -23' -1.86"" N","-35° -30' -14.00"" E",2023-05-08 03:19:40
federal,"-57° -20' -47.18"" N","-95° -27' -20.03"" E",2023-10-04 23:17:29
risk,"-35° -43' -28.05"" N","-127° -39' -56.48"" E",2023-10-23 07:47:34
cup,"89° 42' 37.95"" N","45° 25' 26.90"" E",2023-04-08 15:28:20
much,"-7° -43' -51.88"" N","-65° -24' -1.91"" E",2023-07-23 15:09:00
candidate,"-13° -41' -5.58"" N","-44° -23' -49.52"" E",2023-12-17 09:45:08
without,"-17° -55' -43.22"" N","-150° -44' -13.75"" E",2023-12-08 23:37:49
summer,"-26° -10' -3.04"" N","-152° -30' -1.85"" E",2023-06-18 08:22:25
drive,"40° 50' 12.39"" N","-29° -13' -31.77"" E",2023-10-16 23:14:36
power,"15° 1' 8.78"" N","-3° -46' -37.86"" E",2023-09-05 21:09:12
let,"-48° -27' -53.80"" N","167° 3' 38.52"" E",2023-05-18 14:09:56
indeed,"2° 5' 0.83"" N","68° 25' 5.62"" E",2023-12-27 22:55:54
once,"-67° -57' -2.74"" N","44° 57' 57.27"" E",2023-12-07 16:58:49
practice,"13° 50' 58.32"" N","-23° -41' -50.20"" E",2023-02-09 23:18:15
society,"73° 39' 26.75"" N","27° 23' 15.58"" E",2023-03-04 06:53:13
fly,"-22° -5' -24.85"" N","-66° -43' -25.62"" E",2023-12-21 22:38:20
PM,"-47° -49' -53.90"" N","-17° -56' -21.26"" E",2023-08-29 22:33:22
economy,"44° 11' 46.33"" N","140° 15' 45.36"" E",2023-06-13 16:17:51
detail,"-7° -23' -31.87"" N","94° 47' 0.71"" E",2023-07-29 15:39:53
similar,"39° 51' 24.52"" N","-157° -57' -25.27"" E",2023-10-31 15:19:34
both,"2° 53' 56.31"" N","-29° -15' -44.24"" E",2023-09-24 21:28:41
finish,"-65° -54' -12.22"" N","-69° -30' -46.70"" E",2023-01-25 15:22:34
front,"14° 5' 29.59"" N","-24° -12' -35.91"" E",2023-11-02 17:06:22
already,"-16° -30' -14.71"" N","140° 44' 43.07"" E",2023-10-22 12:18:09
painting,"-17° 0' -42.56"" N","-47° -16' -13.70"" E",2023-07-19 18:01:12
month,"42° 23' 19.95"" N","-36° -9' -26.10"" E",2023-02-20 15:01:52
who,"-31° -26' -8.28"" N","-66° -30' -25.06"" E",2023-03-12 06:58:45
hold,"74° 23' 10.42"" N","-177° -45' -3.91"" E",2023-07-24 21:08:42
meeting,"-45° -11' -30.76"" N","44° 16' 49.51"" E",2023-04-13 22:00:28
defense,"-28° -57' -21.85"" N","153° 33' 54.67"" E",2023-01-19 06:13:39
bank,"49° 41' 9.05"" N","-24° -36' -21.06"" E",2023-08-04 14:26:56
away,"59° 58' 29.78"" N","164° 27' 28.16"" E",2023-10-25 16:55:35
ever,"-7° -50' -39.75"" N","-66° -21' -25.14"" E",2023-01-19 06:02:56
man,"87° 56' 10.93"" N","-61° -15' -56.51"" E",2023-04-24 06:28:35
true,"73° 33' 0.87"" N","-88° -24' -26.52"" E",2023-01-26 15:02:56
force,"-66° -21' -20.45"" N","112° 59' 28.19"" E",2023-07-01 22:34:16
market,"-32° -27' -42.78"" N","-160° -39' -15.87"" E",2023-04-02 00:46:49
conference,"14° 33' 4.25"" N","-83° -29' -32.19"" E",2023-09-26 18:11:43
after,"37° 58' 31.56"" N","-145° -56' -11.62"" E",2023-02-01 03:49:21
edge,"26° 17' 14.96"" N","32° 5' 29.93"" E",2023-11-22 04:48:00
throughout,"-73° -12' -45.14"" N","117° 31' 24.01"" E",2023-11-28 09:29:06
air,"-7° -11' -48.60"" N","104° 58' 13.13"" E",2023-07-16 07:50:24
program,"-65° -41' -39.68"" N","127° 42' 48.65"" E",2023-10-24 11:00:58
face,"48° 7' 0.84"" N","-145° -6' -23.19"" E",2023-05-16 07:09:13
no,"26° 4' 25.38"" N","-158° -43' -49.52"" E",2023-10-08 10:53:47
east,"71° 37' 4.51"" N","-152° -14' -52.42"" E",2023-11-13 00:17:06
agent,"49° 58' 19.26"" N","10° 3' 44.96"" E",2023-06-04 07:00:43
cut,"-63° -16' -29.43"" N","-19° -48' -13.90"" E",2023-11-12 15:20:45
keep,"21° 46' 38.76"" N","19° 22' 59.31"" E",2023-11-14 10:06:17
price,"34° 32' 14.25"" N","61° 5' 13.23"" E",2023-07-04 00:34:40
themselves,"37° 23' 0.96"" N","-81° -22' -10.89"" E",2023-09-06 02:01:16
machine,"14° 37' 47.53"" N","33° 32' 55.95"" E",2023-11-08 02:41:48
determine,"-59° -53' -11.05"" N","22° 16' 32.07"" E",2023-04-30 16:21:33
bag,"-68° -58' -47.85"" N","-29° -10' -43.83"" E",2023-05-25 16:05:32
baby,"35° 13' 50.70"" N","137° 31' 50.63"" E",2023-06-29 15:27:55
she,"-21° -13' -9.97"" N","-119° -18' -30.15"" E",2023-08-19 18:44:32
interesting,"1° 22' 1.93"" N","164° 42' 14.32"" E",2023-05-30 20:01:28
teacher,"81° 48' 45.99"" N","44° 18' 39.15"" E",2023-09-12 15:59:20
seven,"-53° -29' -44.43"" N","-133° -36' -26.19"" E",2023-01-28 04:37:59
heart,"-70° -15' -53.70"" N","59° 50' 9.42"" E",2023-04-10 16:08:18
course,"86° 9' 30.98"" N","154° 41' 32.40"" E",2023-10-19 22:50:15
for,"-3° -7' -47.25"" N","-3° -49' -25.35"" E",2023-08-04 04:37:55
coach,"-28° -32' -13.43"" N","-41° -44' -19.33"" E",2023-02-26 21:24:18
past,"-42° -44' -58.84"" N","166° 26' 34.33"" E",2023-09-22 23:41:19
end,"-5° -28' -35.68"" N","86° 20' 34.17"" E",2023-04-05 22:56:00
agreement,"-26° -31' -15.81"" N","46° 44' 29.77"" E",2023-09-16 10:58:42
building,"-53° -28' -4.73"" N","140° 26' 30.70"" E",2023-01-30 18:55:17
support,"19° 44' 20.76"" N","-73° -3' -41.55"" E",2023-10-28 03:23:53
summer,"58° 13' 42.60"" N","94° 28' 22.63"" E",2023-04-12 13:06:04
thing,"48° 15' 28.01"" N","-74° -27' -58.15"" E",2023-06-05 18:09:49
should,"-19° -2' -43.48"" N","39° 28' 42.58"" E",2023-08-11 19:50:13
later,"-50° -2' -45.42"" N","-131° -14' -12.60"" E",2023-11-18 09:55:46
learn,"-42° -15' -7.18"" N","-58° -51' -30.04"" E",2023-08-16 14:45:33
official,"-38° -11' -15.69"" N","-90° -57' -57.90"" E",2023-05-13 02:37:41
amount,"40° 28' 14.07"" N","-70° -25' -15.37"" E",2023-11-11 08:59:47
suggest,"26° 26' 52.25"" N","172° 43' 12.83"" E",2023-02-25 11:58:06
chair,"72° 13' 38.15"" N","157° 58' 8.55"" E",2023-03-03 02:10:33
clearly,"-88° -20' -29.93"" N","70° 54' 55.41"" E",2023-09-23 02:19:37
nearly,"24° 37' 49.71"" N","-99° -44' -54.91"" E",2023-10-28 15:34:25
alone,"3° 2' 16.19"" N","-149° -22' -4.87"" E",2023-03-25 02:54:48
food,"41° 17' 16.31"" N","-32° -28' -6.97"" E",2023-07-09 00:34:33
high,"36° 44' 35.26"" N","-155° -42' -57.99"" E",2023-06-17 22:33:37
TV,"-20° -59' -8.41"" N","-17° -54' -52.99"" E",2023-01-10 03:07:12
various,"-73° -43' -43.76"" N","-127° -57' -1.80"" E",2023-07-19 04:15:08
southern,"-18° -21' -54.64"" N","133° 43' 51.53"" E",2023-09-27 11:58:30
fight,"-44° -36' -6.05"" N","134° 18' 11.97"" E",2023-09-02 13:20:01
born,"-60° -21' -25.75"" N","-84° -14' -16.77"" E",2023-12-27 17:37:37
over,"38° 53' 17.96"" N","-46° -26' -36.83"" E",2023-05-03 04:55:53
charge,"-8° -21' -57.04"" N","37° 51' 46.53"" E",2023-07-06 10:08:26
us,"-64° -46' -4.57"" N","-159° -2' -32.06"" E",2023-07-26 15:13:44
can,"69° 1' 1.80"" N","88° 0' 15.37"" E",2023-05-04 14:15:43
especially,"-37° -57' -16.25"" N","4° 32' 16.61"" E",2023-05-31 10:49:45
without,"-1° -24' -38.73"" N","38° 34' 14.69"" E",2023-07-25 08:48:57
prove,"-46° -24' -33.92"" N","27° 2' 57.75"" E",2023-08-23 08:54:51
a,"6° 49' 2.43"" N","-159° -42' -2.40"" E",2023-01-12 14:30:37
outside,"77° 19' 54.62"" N","101° 57' 34.60"" E",2023-05-23 23:16:37
move,"18° 2' 7.68"" N","-46° -1' -54.00"" E",2023-01-24 12:32:09
space,"-8° -21' -46.68"" N","-23° -53' -40.62"" E",2023-12-24 07:13:05
newspaper,"60° 24' 33.16"" N","-79° -51' -35.20"" E",2023-11-03 16:30:03
travel,"81° 15' 48.25"" N","-30° -34' -46.30"" E",2023-01-04 01:38:50
property,"-2° -29' -59.43"" N","25° 38' 20.47"" E",2023-01-06 00:57:27
whom,"-18° -10' -37.32"" N","169° 55' 34.45"" E",2023-03-08 18:08:31
maintain,"-27° -23' -17.80"" N","-52° -48' -46.50"" E",2023-09-17 16:36:20
soon,"85° 16' 27.82"" N","-95° -10' -26.71"" E",2023-08-08 13:59:42
range,"-44° -53' -37.29"" N","-62° -46' -30.57"" E",2023-02-07 03:59:25
step,"79° 43' 43.78"" N","176° 46' 7.87"" E",2023-04-17 16:07:47
nation,"-81° -11' -10.42"" N","-174° 0' -27.28"" E",2023-06-22 13:38:30
hard,"-17° -4' -50.87"" N","-139° -5' -14.71"" E",2023-08-05 04:27:25
two,"-34° -5' -51.44"" N","-33° -21' -49.89"" E",2023-01-16 22:49:43
wife,"30° 33' 30.16"" N","-125° -47' -1.56"" E",2023-04-18 07:08:00
attack,"-43° -19' -4.87"" N","38° 54' 0.01"" E",2023-09-20 11:32:50
popular,"-68° -50' -35.21"" N","-160° -22' -4.95"" E",2023-05-27 11:41:32
seem,"-80° -29' -11.43"" N","170° 2' 3.76"" E",2023-01-16 01:08:37
hotel,"-32° -17' -0.65"" N","-130° -41' -5.75"" E",2023-01-28 01:00:44
firm,"-71° -30' -59.17"" N","-8° -36' -42.03"" E",2023-10-13 19:28:57
management,"63° 42' 43.48"" N","-53° -58' -11.66"" E",2023-07-26 03:44:58
cut,"25° 12' 26.83"" N","-132° -26' -35.13"" E",2023-11-24 09:16:48
though,"-51° -44' -45.65"" N","13° 8' 32.27"" E",2023-07-18 10:28:36
usually,"-56° 0' -1.36"" N","-43° -14' -45.49"" E",2023-09-16 23:45:17
prepare,"-13° -44' -22.29"" N","141° 42' 56.98"" E",2023-11-10 16:33:31
put,"38° 51' 30.67"" N","64° 28' 14.33"" E",2023-11-11 22:06:01
blue,"76° 24' 58.28"" N","-30° -39' -49.20"" E",2023-10-12 03:10:32
page,"-80° -46' -9.05"" N","150° 1' 23.29"" E",2023-12-08 06:14:32
prevent,"12° 11' 43.38"" N","50° 5' 55.51"" E",2023-10-25 20:52:42
standard,"66° 27' 59.26"" N","-85° -46' -5.26"" E",2023-02-24 19:41:03
final,"-74° -5' -40.99"" N","106° 22' 34.79"" E",2023-03-29 11:34:13
land,"-6° -47' -46.18"" N","-23° -55' -29.82"" E",2023-11-02 17:16:49
dinner,"48° 13' 34.00"" N","108° 19' 10.07"" E",2023-09-29 21:31:09
peace,"-50° -29' -19.28"" N","-25° -46' -41.02"" E",2023-05-27 00:49:08
prevent,"67° 3' 33.41"" N","-167° -40' -16.10"" E",2023-09-17 05:22:49
show,"4° 34' 46.25"" N","23° 52' 17.07"" E",2023-06-12 03:37:45
question,"-61° -4' -49.61"" N","2° 13' 5.91"" E",2023-12-08 05:06:53
state,"-23° -2' -47.04"" N","-88° -45' -28.99"" E",2023-10-27 04:23:39
nor,"69° 44' 3.50"" N","-89° -15' -52.03"" E",2023-11-25 10:26:22
position,"29° 43' 6.66"" N","91° 3' 23.54"" E",2023-04-20 19:10:31
and,"2° 39' 45.82"" N","119° 22' 57.90"" E",2023-10-30 14:40:09
short,"-27° -11' -51.40"" N","-115° -18' -59.77"" E",2023-01-13 05:21:03
purpose,"-36° -44' -35.42"" N","-92° -30' -37.27"" E",2023-05-26 09:05:47
cell,"-89° -51' -1.68"" N","98° 42' 15.15"" E",2023-08-28 07:14:24
wish,"68° 27' 8.92"" N","-18° -16' -51.70"" E",2023-06-06 04:03:54
prepare,"15° 13' 56.57"" N","79° 30' 58.00"" E",2023-03-26 21:09:40
operation,"-67° -21' -50.16"" N","40° 9' 3.47"" E",2023-09-11 09:40:05
physical,"-66° -58' -55.12"" N","163° 52' 57.13"" E",2023-09-04 17:10:24
drive,"-44° -9' -30.03"" N","-53° -31' -9.17"" E",2023-10-25 09:41:03
less,"-86° -12' -17.00"" N","21° 35' 28.82"" E",2023-03-31 19:40:03
able,"-7° -48' -21.36"" N","-173° -25' -42.79"" E",2023-06-25 06:52:54
difference,"40° 7' 59.09"" N","113° 54' 57.40"" E",2023-07-11 07:13:31
discover,"-86° -2' -45.57"" N","43° 42' 48.43"" E",2023-05-09 10:56:18
pay,"-76° -42' -24.59"" N","132° 52' 43.23"" E",2023-01-18 01:23:14
decade,"-66° -32' -33.07"" N","-54° -27' -17.59"" E",2023-05-03 09:07:55
detail,"-20° -50' -39.99"" N","-88° -10' -9.92"" E",2023-08-18 04:37:20
opportunity,"79° 11' 49.24"" N","152° 41' 1.91"" E",2023-08-05 21:59:47
save,"84° 48' 41.72"" N","45° 4' 2.21"" E",2023-05-26 04:49:54
throw,"-19° -4' -55.30"" N","6° 20' 53.87"" E",2023-09-26 04:02:09
